customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03990,Female,0,No,Yes,54,Yes,No,DSL,No,No,No,No internet service,No,No,One year,No,Electronic check,99.72,5323.5,No
CUST-03991,Female,0,Yes,Yes,51,Yes,No,DSL,No internet service,No,Yes,Yes,No,No,Two year,Yes,Electronic check,21.05,1099.79,No
CUST-03992,Male,0,Yes,No,59,Yes,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),29.94,1732.27,No
CUST-03993,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,30.0,2235.3,No
CUST-03994,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),72.22,949.08,No
CUST-03995,Female,1,No,No,18,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),22.4,402.52,No
CUST-03996,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,70.19,3875.72,No
CUST-03997,Female,0,Yes,No,56,Yes,No,No,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,94.69,5197.07,No
CUST-03998,Female,0,No,No,49,No,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,48.8,2439.84,No
CUST-03999,Female,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.88,3937.32,No
CUST-04000,Female,0,No,No,53,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,Yes,One year,No,Electronic check,27.85,1326.84,No
CUST-04001,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),25.03,1758.88,No
CUST-04002,Male,0,Yes,Yes,6,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,72.45,488.23,No
CUST-04003,Male,0,No,No,70,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,19.24,1297.93,Yes
CUST-04004,Male,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,89.75,638.99,No
CUST-04005,Female,0,No,No,15,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),32.48,407.18,No
CUST-04006,Female,0,No,No,26,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,109.22,2819.38,No
CUST-04007,Female,0,No,No,39,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,104.73,4123.81,No
CUST-04008,Female,1,Yes,No,3,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,41.11,140.1,No
CUST-04009,Female,1,Yes,No,57,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),41.98,2290.91,No
CUST-04010,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,21.75,183.96,No
CUST-04011,Female,0,No,No,3,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),118.33,387.96,No
CUST-04012,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),23.64,1031.88,No
CUST-04013,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),66.92,1449.93,No
CUST-04014,Male,0,No,No,67,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,104.62,6930.51,No
CUST-04015,Male,0,No,Yes,65,Yes,Yes,No,No,Yes,No internet service,No,Yes,No internet service,Two year,No,Credit card (automatic),34.34,2226.05,No
CUST-04016,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Two year,No,Mailed check,96.65,1847.79,No
CUST-04017,Female,0,No,No,62,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),35.22,2269.78,No
CUST-04018,Male,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),49.07,2800.95,Yes
CUST-04019,Male,1,Yes,No,13,No,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,44.07,587.09,No
CUST-04020,Female,0,No,Yes,16,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),22.8,373.09,No
CUST-04021,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.54,464.59,Yes
CUST-04022,Male,0,Yes,Yes,52,Yes,No,No,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,86.89,4522.82,Yes
CUST-04023,Female,0,Yes,No,41,Yes,No phone service,No,No internet service,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),26.78,1185.12,No
CUST-04024,Female,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,117.51,5621.47,No
CUST-04025,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.61,1680.62,Yes
CUST-04026,Male,1,No,No,13,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,29.18,405.23,No
CUST-04027,Male,0,Yes,No,4,Yes,No,No,Yes,No internet service,No,No,No internet service,Yes,Two year,Yes,Electronic check,55.98,163.37,Yes
CUST-04028,Male,0,Yes,Yes,43,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,46.16,2029.16,No
CUST-04029,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Two year,No,Credit card (automatic),26.0,1130.78,No
CUST-04030,Female,0,Yes,Yes,47,No,Yes,DSL,No,Yes,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),84.97,4080.05,No
CUST-04031,Male,0,Yes,No,53,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,97.32,5171.36,No
CUST-04032,Male,1,No,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,18.22,429.49,No
CUST-04033,Male,1,No,No,41,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.33,3157.02,Yes
CUST-04034,Female,0,Yes,Yes,3,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.85,275.93,Yes
CUST-04035,Male,0,No,No,13,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,118.3,1560.1,No
CUST-04036,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),85.35,1535.82,Yes
CUST-04037,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,48.48,1779.95,No
CUST-04038,Female,1,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,One year,Yes,Electronic check,86.29,3779.33,No
CUST-04039,Female,0,No,No,34,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),46.24,1559.13,No
CUST-04040,Male,0,No,Yes,55,No,No,No,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,32.24,1751.8,No
CUST-04041,Female,0,No,Yes,52,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Two year,Yes,Electronic check,93.63,4889.79,No
CUST-04042,Female,0,Yes,Yes,36,No,No,DSL,No,Yes,No,No internet service,Yes,No,Two year,No,Bank transfer (automatic),67.36,2439.99,No
CUST-04043,Male,1,No,No,54,Yes,No,DSL,No,No internet service,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),115.09,6160.13,No
CUST-04044,Female,0,Yes,Yes,59,No,No,DSL,No,Yes,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),24.35,1515.76,No
CUST-04045,Male,0,Yes,Yes,52,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,66.9,3412.24,No
CUST-04046,Male,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,43.6,760.32,No
CUST-04047,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.51,923.13,No
CUST-04048,Female,0,No,Yes,11,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,22.34,242.37,Yes
CUST-04049,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,22.13,1073.29,No
CUST-04050,Female,0,No,Yes,16,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),72.69,1134.35,No
CUST-04051,Female,0,No,No,71,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),54.03,3821.11,No
CUST-04052,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Electronic check,20.34,1011.18,Yes
CUST-04053,Male,0,No,No,67,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No internet service,Two year,Yes,Credit card (automatic),80.09,5395.98,No
CUST-04054,Male,0,No,No,31,No,Yes,DSL,Yes,Yes,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),63.28,1988.26,No
CUST-04055,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),117.65,881.7,Yes
CUST-04056,Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,102.91,6267.89,Yes
CUST-04057,Female,0,Yes,No,44,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,92.48,4103.53,Yes
CUST-04058,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,66.88,3246.72,Yes
CUST-04059,Male,0,Yes,No,35,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),67.46,2316.68,No
CUST-04060,Male,1,No,No,61,Yes,No phone service,No,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,113.89,6985.43,No
CUST-04061,Female,0,Yes,No,55,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),92.62,5039.11,Yes
CUST-04062,Male,0,No,No,66,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),27.2,1763.84,No
CUST-04063,Female,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,62.46,926.32,No
CUST-04064,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.65,267.17,Yes
CUST-04065,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No,Two year,No,Mailed check,29.47,538.27,No
CUST-04066,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,104.25,7216.55,Yes
CUST-04067,Male,0,Yes,No,24,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,46.72,1145.5,No
CUST-04068,Male,0,Yes,No,49,Yes,No,No,Yes,Yes,No,No internet service,No,No,One year,Yes,Credit card (automatic),56.12,2753.74,No
CUST-04069,Female,0,No,No,55,Yes,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.93,6422.27,No
CUST-04070,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),87.57,6198.2,No
CUST-04071,Male,0,Yes,No,23,No,Yes,DSL,Yes,No internet service,Yes,No,Yes,Yes,Two year,No,Mailed check,100.2,2292.63,No
CUST-04072,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.74,267.66,No
CUST-04073,Male,0,Yes,No,11,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),73.08,776.04,No
CUST-04074,Male,1,No,No,29,Yes,No,No,No internet service,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,90.99,2620.18,No
CUST-04075,Female,0,Yes,Yes,62,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,100.95,6330.5,No
CUST-04076,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,108.25,5646.46,No
CUST-04077,Female,1,Yes,No,48,Yes,No phone service,No,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,27.17,1308.63,No
CUST-04078,Male,0,No,Yes,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,93.41,6182.68,Yes
CUST-04079,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.01,1380.39,Yes
CUST-04080,Male,0,Yes,No,59,Yes,Yes,No,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),59.22,3548.04,No
CUST-04081,Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,63.51,4449.31,No
CUST-04082,Female,1,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,47.24,2670.32,No
CUST-04083,Male,0,No,No,3,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),106.06,350.49,No
CUST-04084,Male,0,Yes,Yes,32,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),77.81,2471.19,No
CUST-04085,Male,0,Yes,Yes,8,No,No,DSL,No,No internet service,No,No,No,No,One year,No,Credit card (automatic),32.33,266.53,No
CUST-04086,Female,0,No,No,30,Yes,No,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),56.02,1738.15,Yes
CUST-04087,Male,0,No,No,15,No,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,26.04,437.72,Yes
CUST-04088,Male,0,No,Yes,55,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No,One year,No,Credit card (automatic),68.45,3791.0,No
CUST-04089,Female,0,No,Yes,38,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),54.19,2120.17,No
CUST-04090,Female,0,No,No,15,No,No,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),50.83,723.5,Yes
CUST-04091,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),104.01,3108.66,No
CUST-04092,Male,0,Yes,No,46,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.67,4817.88,No
CUST-04093,Male,0,Yes,No,64,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),87.3,5541.67,No
CUST-04094,Male,1,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,111.77,2970.13,No
CUST-04095,Female,0,No,No,67,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),84.78,5709.92,Yes
CUST-04096,Male,0,No,No,36,Yes,No,No,No,Yes,No,No internet service,Yes,No,Two year,No,Credit card (automatic),81.14,2943.0,No
CUST-04097,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),27.56,785.45,Yes
CUST-04098,Female,0,No,No,40,No,No,No,No internet service,Yes,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),19.06,705.66,No
CUST-04099,Female,1,No,No,46,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,39.41,1758.57,Yes
CUST-04100,Female,0,Yes,No,42,No,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),98.25,4004.2,No
CUST-04101,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,112.78,2036.19,Yes
CUST-04102,Female,0,Yes,No,36,Yes,No phone service,DSL,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,41.42,1371.76,No
CUST-04103,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,35.2,1748.15,No
CUST-04104,Female,0,Yes,No,61,Yes,No,DSL,No,No,No,No,Yes,No internet service,One year,Yes,Electronic check,103.23,6367.12,Yes
CUST-04105,Male,0,No,No,40,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,56.71,2278.08,Yes
CUST-04106,Male,0,No,Yes,3,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,117.74,319.18,No
CUST-04107,Female,0,No,No,7,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,116.0,803.27,No
CUST-04108,Female,0,No,Yes,31,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,52.1,1661.25,Yes
CUST-04109,Female,1,No,No,65,No,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,75.1,4894.75,No
CUST-04110,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.33,5542.51,No
CUST-04111,Female,1,Yes,No,3,Yes,No,DSL,Yes,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),83.28,252.96,Yes
CUST-04112,Female,0,Yes,No,35,Yes,Yes,DSL,No,No,No,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),117.5,4109.38,No
CUST-04113,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.63,755.59,No
CUST-04114,Female,0,No,No,21,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),92.04,1984.44,No
CUST-04115,Female,0,No,Yes,62,Yes,Yes,No,Yes,Yes,No internet service,Yes,No,No,Two year,Yes,Electronic check,77.26,4662.13,No
CUST-04116,Male,0,No,No,28,Yes,No phone service,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),71.1,1993.04,No
CUST-04117,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),33.13,122.18,Yes
CUST-04118,Male,0,No,Yes,13,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,94.87,1197.26,No
CUST-04119,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),58.55,2941.41,No
CUST-04120,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,31.19,1614.53,Yes
CUST-04121,Female,0,Yes,No,39,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,19.16,714.12,No
CUST-04122,Male,0,No,No,67,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),33.15,2198.81,No
CUST-04123,Female,0,No,No,58,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),88.42,5140.43,No
CUST-04124,Female,0,Yes,No,2,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),94.37,164.7,Yes
CUST-04125,Female,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),22.68,527.92,No
CUST-04126,Male,0,No,No,11,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,One year,No,Electronic check,33.79,333.4,No
CUST-04127,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,119.92,102.09,Yes
CUST-04128,Male,0,No,Yes,48,No,Yes,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.21,2942.46,No
CUST-04129,Female,0,No,No,48,Yes,No,No,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.29,5248.7,Yes
CUST-04130,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,59.49,673.48,No
CUST-04131,Male,0,No,Yes,30,Yes,No,No,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),71.96,2217.52,No
CUST-04132,Male,0,No,No,35,Yes,No,DSL,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),107.31,3811.44,No
CUST-04133,Female,0,Yes,No,19,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.97,2274.76,No
CUST-04134,Female,0,No,No,53,Yes,No phone service,No,No,No,No,No,No,Yes,Two year,No,Electronic check,25.24,1347.74,No
CUST-04135,Male,0,No,No,34,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),82.49,2838.55,No
CUST-04136,Male,0,No,No,32,Yes,Yes,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,65.78,2152.62,No
CUST-04137,Female,1,No,No,6,Yes,No,DSL,No,No internet service,No,No,No,Yes,One year,No,Bank transfer (automatic),73.0,375.4,Yes
CUST-04138,Female,0,Yes,Yes,13,Yes,Yes,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,38.58,527.73,No
CUST-04139,Male,0,Yes,No,64,No,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,109.22,6970.94,No
CUST-04140,Female,0,Yes,No,7,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.25,320.86,No
CUST-04141,Female,0,No,No,45,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),32.21,1464.66,No
CUST-04142,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,90.3,3980.82,No
CUST-04143,Female,0,Yes,No,65,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Mailed check,118.0,7749.68,No
CUST-04144,Male,1,Yes,No,19,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),42.52,789.73,Yes
CUST-04145,Female,0,No,No,47,No,No,DSL,No,Yes,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),65.84,3065.3,No
CUST-04146,Female,0,Yes,No,46,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),24.61,1159.44,No
CUST-04147,Male,1,Yes,No,29,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),52.01,1528.61,No
CUST-04148,Male,1,No,Yes,61,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,One year,Yes,Mailed check,100.19,6052.91,Yes
CUST-04149,Female,0,No,Yes,65,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,107.92,7092.86,Yes
CUST-04150,Female,1,No,Yes,23,Yes,No,No,No,No,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),41.9,906.77,No
CUST-04151,Female,0,No,No,51,Yes,Yes,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),73.84,3756.12,No
CUST-04152,Female,1,No,No,63,Yes,No,DSL,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),98.05,6093.82,No
CUST-04153,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),19.89,546.08,No
CUST-04154,Male,0,Yes,Yes,71,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,39.66,2843.47,No
CUST-04155,Male,0,Yes,No,33,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,21.81,699.17,No
CUST-04156,Female,0,No,No,44,Yes,Yes,No,Yes,No internet service,No,No internet service,No,No,One year,Yes,Credit card (automatic),30.94,1356.82,No
CUST-04157,Female,0,No,No,7,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,36.12,196.92,Yes
CUST-04158,Female,0,Yes,No,2,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),21.02,86.81,No
CUST-04159,Female,0,No,No,17,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),62.66,987.08,No
CUST-04160,Male,0,No,Yes,65,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),60.08,3938.29,No
CUST-04161,Male,0,Yes,Yes,58,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),47.75,2720.73,No
CUST-04162,Female,0,No,Yes,30,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),50.46,1583.29,No
CUST-04163,Male,0,No,No,26,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,72.79,1858.55,No
CUST-04164,Female,0,Yes,Yes,35,Yes,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.09,3507.59,No
